Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2015,11,5,Weekday,1600,1-Car,No injury/unknown,DRIVER ILLNESS,GARRISON CHAPEL & GIFFORD,39.151552,-86.643504
2015,11,5,Weekday,2000,2-Car,No injury/unknown,LEFT OF CENTER,CHAFIN CHAPEL & RED HILL,39.31249031,-86.63475975
2015,11,6,Weekday,1000,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,COLLEGE MALL & E 3RD,39.16424,-86.4984
2015,11,6,Weekday,1300,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37N & STATE ROAD 45,39.148144,-86.572992
2015,11,6,Weekday,1600,1-Car,No injury/unknown,UNSAFE BACKING,HAWTHORNE & SOUTHDOWNS,39.15580988,-86.52042319
2015,11,6,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD,39.16424,-86.49418049
2015,11,6,Weekday,1400,1-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,ALLEN & BLOOMFIELD,39.156144,-86.561296
2015,11,6,Weekday,1800,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,17TH & MAPLE,39.17903718,-86.54174313
2015,11,6,Weekday,1600,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SOUTH CORY & WEST 3RD,39.164544,-86.560096
2015,11,6,Weekday,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,S TYLER,39.1316,-86.576944
2015,11,6,Weekend,2100,2-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,17TH & LINGELBACH,39.1792497,-86.50839156
2015,11,6,Weekday,100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,N SR 37 BUSINESS & W  BAYLES,39.29488158,-86.53700999
2015,11,7,Weekend,500,1-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S BRITTANY,39.13731265,-86.5225606
2015,11,6,Weekday,1200,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,STATE ROAD 45,39.14368,-86.579063
2015,11,7,Weekend,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR4546E & WALNUT,39.186368,-86.5344
2015,11,7,Weekend,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 2ND & S COLLEGE MALL,39.160944,-86.497696
2015,11,7,Weekend,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,HAGAN & SMITH,39.16294992,-86.48080028
2015,11,7,Weekend,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & S JORDAN,39.16426018,-86.51639557
2015,11,6,Weekend,1900,2-Car,No injury/unknown,IMPROPER TURNING,E 17TH & E LINGELBACH,39.1792497,-86.50840021
2015,11,7,Weekend,1500,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,NORTH WALNUT & WEST 14TH,39.175952,-86.53344
2015,11,7,Weekend,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LEONARD SPRINGS & TAPP,39.13704,-86.582512
2015,11,6,Weekend,2200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MONROE DAM & S OLD STATE ROAD 37,39.01866987,-86.53944008
2015,11,7,Weekend,1400,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,KETCHAM & POPCORN,39.00638637,-86.57203295
2015,11,6,Weekday,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N CROSSOVER & SR37,39.41013981,-86.51703486
2015,11,7,Weekend,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & SR 46,39.16425012,-86.47205024
2015,11,7,Weekend,1800,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,WALNUT STREET & WINSLOW,39.1359897,-86.52879975
2015,11,7,Weekend,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & COLLEGE,39.16464,-86.534816
2015,11,1,Weekend,0,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,8TH & WALNUT,39.169552,-86.533552
2015,11,7,Weekend,400,1-Car,Incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,N STONEYBROOK & W ALRINGTON,39.20197003,-86.56172862
2015,11,1,Weekend,100,1-Car,No injury/unknown,UNSAFE SPEED,3RD & DUNN,39.164448,-86.528096
2015,11,1,Weekend,200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR46W & STINESVILLE,39.26779516,-86.66674898
2015,11,1,Weekend,1000,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,FAIRFAX & SCHACHT,39.10622986,-86.52282382
2015,11,7,Weekend,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,GATES & JACOBS,0,0
2015,11,1,Weekend,1500,2-Car,Incapacitating,DRIVER ILLNESS,300 WEST COUNTRY CLUD & WALNUT,0,0
2015,11,1,Weekend,1100,2-Car,No injury/unknown,,S COLLEGE,39.16446694,-86.53481763
2015,11,1,Weekend,1500,1-Car,Incapacitating,OVERCORRECTING/OVERSTEERING,HINDS & SR45W,39.09887587,-86.6523924
2015,11,7,Weekend,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,FAIRFAX & SCHACHT,39.10588266,-86.52253918
2015,11,7,Weekend,1200,Pedestrian,Incapacitating,RAN OFF ROAD RIGHT,FAIRFAX & SCHACHT,39.10588266,-86.52253918
2015,11,2,Weekday,200,1-Car,Incapacitating,RAN OFF ROAD RIGHT,NEHRT & ROBINSON,39.24065016,-86.44277349
2015,11,2,Weekday,800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S HENDERSON & THORNTON,39.148544,-86.526912
2015,11,2,Weekday,1000,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,10TH & INDIANA,39.17168,-86.527024
2015,11,2,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,11TH & MORTON,39.173216,-86.536
2015,11,2,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E HILLSIDE & S WOODLAWN,39.15072,-86.522496
2015,11,2,Weekday,2300,2-Car,No injury/unknown,IMPROPER TURNING,7TH & WALNUT,39.16864,-86.533568
2015,11,2,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ALLEY & GRANT,39.16556168,-86.52983195
2015,12,3,Weekday,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S COLLEGE MALL,39.16394547,-86.49833535
2015,12,3,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,W 3RD,39.164848,-86.5761011
2015,12,3,Weekday,1000,3+ Cars,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,KIMBLE & W 3RD,39.16464,-86.568
2015,11,1,Weekday,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BAYLES & STATE RD 37 BUSINESS,39.00370672,-86.53700999
2015,11,2,Weekday,900,2-Car,No injury/unknown,LEFT OF CENTER,BETHEL & SR45E,39.214406,-86.45631982
2015,12,3,Weekday,600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,FAIRFAX & MARIE,39.10568006,-86.5224798
2015,12,3,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FAIRFAX & WALNUT STREET,39.10715997,-86.52650982
2015,12,3,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,WALNUT,39.17839758,-86.53339992
2015,12,3,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR45W & W INDUSTRIAL,39.143552,-86.580528
2015,11,6,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,E AMY,39.16936,-86.497952
2015,12,3,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ACADIA & WINSLOW,39.13599975,-86.51902981
2015,12,3,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH,39.17149069,-86.5110763
2015,12,3,Weekday,2000,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,NORTH DUNN,39.18532944,-86.52932739
2015,12,3,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 12TH & N LINCOLN,39.174416,-86.530992
2015,12,4,Weekday,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S OAKDALE,39.14528221,-86.5683382
2015,11,2,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LIBERTY & STATE RD 45,39.16087376,-86.57777018
2015,11,7,Weekend,1400,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,ANDERSON & LOW GAP,39.28448981,-86.40945866
2015,12,4,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,7TH & ROSE,39.16815005,-86.51067455
2015,12,4,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & WESTPLEX,39.16440971,-86.5538739
2015,12,4,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & CURRY,0,0
2015,12,4,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S OAKDALE & S PECAN,39.14676011,-86.57113976
2015,12,4,Weekday,1000,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SR37 & VICTOR,39.10459137,-86.55400848
2015,12,4,Weekday,1700,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,COLLEGE & KIRKWOOD,39.16664,-86.5348
2015,12,4,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,WHITEHALL CROSSING,39.17259598,-86.57152557
2015,12,3,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,2ND,39.16138485,-86.52702279
2015,12,4,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & JEFFERSON,39.164304,-86.506992
2015,12,4,Weekday,1900,2-Car,No injury/unknown,IMPROPER TURNING,GORDON & S OLD SR 37,39.121552,-86.531296
2015,12,4,Weekday,1800,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,BLOOMFIELD,39.148144,-86.572992
2015,12,4,Weekday,1200,2-Car,No injury/unknown,IMPROPER LANE USAGE,ATWATER & SWAIN,39.16308001,-86.51527002
2015,11,2,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LAKEVIEW & SR46W,39.22127625,-86.60581122
2015,11,3,Weekday,1200,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,MATTHEWS & SR46W,39.234768,-86.626384
2015,12,5,Weekday,1100,2-Car,No injury/unknown,IMPROPER PASSING,CONSTABLE & SR46W,39.23722839,-86.62761688
2015,12,5,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LINCOLN & WYLIE,39.15834993,-86.53129018
2015,12,5,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GIFFORD & PARKING LOT,0,0
2015,12,4,Weekday,1300,3+ Cars,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,17TH & WALNUT GROVE,39.17896,-86.521088
2015,12,5,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,HAWTHORNE & MEMORIAL HALL,0,0
2015,11,7,Weekend,1700,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,E BAYLES & N STATE ROAD 37 BUSINESS,39.2684189,-86.53700724
2015,11,1,Weekday,1900,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,CHAPEL HILL & SR446S,39.023472,-86.405296
2015,12,4,Weekday,600,2-Car,No injury/unknown,UNSAFE BACKING,S OLD STATE ROAD 37,39.137088,-86.53056
2015,12,5,Weekday,600,Pedestrian,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 3RD,39.16423861,-86.49522852
2015,12,5,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 2ND & S HAWTHORNE,39.161264,-86.520128
2015,12,5,Weekday,1800,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,BLOOMFIELD & NB ON RAMP SR37,0,0
2015,12,5,Weekday,1500,2-Car,No injury/unknown,IMPROPER TURNING,N MORTON & W 7TH,39.168672,-86.536
2015,12,5,Weekday,2300,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16464,-86.53081241
2015,12,5,Weekday,0,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,ALLENDALE & WINSLOW,39.136096,-86.516
2015,12,6,Weekday,300,1-Car,No injury/unknown,UNSAFE BACKING,TAPP,39.13704,-86.572896
2015,12,6,Weekday,600,1-Car,No injury/unknown,LEFT OF CENTER,ALLEN & HENDERSON,39.15554971,-86.52703016
2015,12,6,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37S & W SR 45,39.1464386,-86.57504272
2015,12,6,Weekday,1100,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,7TH & WASHINGTON,39.16864,-86.5324
2015,12,4,Weekday,1200,3+ Cars,No injury/unknown,ROADWAY SURFACE CONDITION,S FAIRFAX & SOUTH WALNUT STREET,0,0
2015,12,6,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,2ND & WALNUT,39.16144,-86.5336
2015,12,6,Weekday,1400,2-Car,No injury/unknown,,W LAVA,39.18060637,-86.53985502
2015,12,6,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,S COLLEGE,39.16115717,-86.53485253
2015,12,6,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,WEST THIRD,0,0
2015,12,6,Weekend,2100,1-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,S COLLEGE,39.16123798,-86.53485123
2015,12,7,Weekend,100,1-Car,Incapacitating,RAN OFF ROAD RIGHT,HANDY & MOFFETT,39.09974031,-86.4938499
2015,12,7,Weekend,0,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,3RD & WALNUT,39.16464,-86.5336
2015,12,7,Weekend,300,1-Car,No injury/unknown,UNSAFE SPEED,E 10TH,39.171648,-86.50435515
2015,12,7,Weekend,800,2-Car,No injury/unknown,IMPROPER TURNING,2ND & HENDERSON,39.16133992,-86.52719981
2015,12,6,Weekday,1000,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 9TH & N WASHINGTON,39.170544,-86.5324
2015,12,7,Weekend,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,2ND & HENDERSON,39.16133992,-86.52720847
2015,12,7,Weekend,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 3RD,39.16422436,-86.49666727
2015,12,5,Weekday,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,RATLIFF & THOMAS,39.21519851,-86.63041195
2015,12,6,Weekend,2000,Bus,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,HIGH & HILLSIDE,39.14972006,-86.50827933
2015,12,6,Weekday,1800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,CORY & WEST 3RD,39.164544,-86.560096
2015,12,7,Weekend,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DUNN & INDIANA,0,0
2015,12,4,Weekday,1800,1-Car,Incapacitating,RAN OFF ROAD RIGHT,KINGS & SR46E,39.16578549,-86.45361103
2015,12,5,Weekday,2000,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,S BUNGER & SR45W,39.12936,-86.604336
2015,12,6,Weekday,1600,2-Car,No injury/unknown,IMPROPER TURNING,S LEONARD SPRINGS,39.142048,-86.582592
2015,12,6,Weekday,1700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,LOGAN & VERNAL,39.179248,-86.5744
2015,12,6,Weekday,1500,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,ACUFF,39.20824,-86.554704
2015,12,7,Weekend,1900,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,S HILLSDALE & W 3RD,39.164272,-86.502416
2015,12,7,Weekend,1900,1-Car,Incapacitating,UNSAFE SPEED,FISH & LYDY,39.284592,-86.479968
2015,12,7,Weekend,2200,2-Car,Non-incapacitating,IMPROPER LANE USAGE,3RD & SWAIN,39.16425012,-86.51525996
2015,12,7,Weekend,2300,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,SOUTH ROGERS & WEST 2ND,39.16140027,-86.53867028
2015,12,1,Weekend,200,2-Car,No injury/unknown,UNSAFE BACKING,3RD & COLLEGE,39.16484598,-86.53481278
2015,12,1,Weekend,200,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,ATWATER & HENDERSON,39.163344,-86.5272
2015,12,7,Weekend,2200,1-Car,Incapacitating,RAN OFF ROAD RIGHT,MESA & STIPP,39.10200236,-86.48143176
2015,12,1,Weekend,1200,2-Car,No injury/unknown,,NORTH GATES,39.16825801,-86.5763399
2015,12,7,Weekend,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,8TH & COLLEGE,39.16968932,-86.53478179
2015,12,1,Weekend,1200,Bus,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SALE & SR46W,39.23384,-86.624704
2015,12,1,Weekend,1300,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 3RD & SO KINGSTON,39.16424,-86.492944
2015,12,1,Weekend,1300,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,W 6TH,39.16765061,-86.53498253
2015,12,1,Weekend,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & PETE ELLIS,39.16424,-86.495088
2015,12,7,Weekend,2100,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,E 10TH & SUNRISE,39.17157993,-86.51252311
2015,12,1,Weekday,1900,3+ Cars,Non-incapacitating,UNSAFE SPEED,KINSER & SR45W,39.186544,-86.537888
2015,12,7,Weekend,2100,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,3315 E LONGVIEW & KINGSTON,39.166848,-86.4928
2015,12,1,Weekday,1900,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,NORTH KINSER & WEST WINDING,39.198144,-86.542096
2015,12,2,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,E LONGVIEW,39.16698971,-86.4924
2015,12,2,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S MULLER & W 3RD,39.16450024,-86.56270019
2015,12,2,Weekday,1100,2-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,E BLUE RIDGE & N WALNUT,39.196848,-86.5344
2015,12,2,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,EVANS,39.07944,-86.647792
2015,12,2,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S ACADIA,39.13459495,-86.51912704
2015,12,2,Weekday,1500,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,ROCKPORT & TAPP,39.13634978,-86.54875002
2015,12,2,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,SEVENTH & UNION,39.22383205,-86.50945968
2015,12,2,Weekday,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S MILL STONE & S SARE,39.12447967,-86.50730989
2015,12,2,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,N KINSER & SR37N,39.22680545,-86.54614064
2015,12,6,Weekday,1600,2-Car,No injury/unknown,ENGINE FAILURE OR DEFECTIVE,W SIERRA,39.15266671,-86.58359594
2015,12,3,Weekday,700,2-Car,No injury/unknown,UNSAFE BACKING,W KIRKWOOD,39.16632462,-86.53919219
2015,12,2,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & W BLOOMFIELD,0,0
2015,12,3,Weekday,1100,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,3RD & STATE ROAD 37,0,0
2015,12,3,Weekday,1100,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,FORREST & TENTH,0,0
2015,12,3,Weekday,1200,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,EAST 17TH,39.17932129,-86.51348114
2015,12,3,Weekday,1200,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,3RD & WASHINGTON,39.16464,-86.5324
2015,12,1,Weekend,1500,2-Car,No injury/unknown,UNSAFE BACKING,1309 E 10TH (DOCK) & FEE,39.17160395,-86.51902238
2015,12,2,Weekday,1600,2-Car,No injury/unknown,TIRE FAILURE OR DEFECTIVE,N SMITH & W NELSON,39.199072,-86.583152
2015,12,3,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S LEONARD SPRINGS & W STAPLETON,39.138336,-86.582528
2015,12,5,Weekday,1900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,DAPHNE & SR45W,39.12828827,-86.60414123
2015,12,6,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KETCHAM RUNABOUT & S OLD SR 37,0,0
2015,12,6,Weekend,1900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,KETCHAM & POPCORN,39.01174977,-86.56183899
2015,12,5,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,S OLD STATE ROAD 37,39.137088,-86.53056
2015,12,3,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,GATES & SR48W,39.16458572,-86.57620079
2015,12,4,Weekday,600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & SO PETE ELLIS,39.16424,-86.495088
2015,12,4,Weekday,900,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,10TH & WALNUT,39.17160188,-86.52107241
2015,12,2,Weekday,200,2-Car,No injury/unknown,UNSAFE BACKING,N UNION VALLEY & W MCNEELY,39.20571753,-86.59277983
2015,12,2,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FULLERTON & ROCKPORT,39.1211263,-86.56374739
2015,12,4,Weekday,1300,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37S & SR45W,39.148144,-86.572992
2015,12,4,Weekday,1400,2-Car,Incapacitating,UNSAFE BACKING,S WALNUT STREET,39.129673,-86.532737
2015,12,4,Weekday,1600,1-Car,No injury/unknown,UNSAFE LANE MOVEMENT,15TH & COLLEGE,39.17688,-86.534736
2015,12,4,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,4TH & DUNN,39.165648,-86.52849682
2015,12,4,Weekday,1700,2-Car,No injury/unknown,IMPROPER PASSING,3RD & CURRY,0,0
2015,12,4,Weekday,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & HIGH,39.160944,-86.508288
2015,12,5,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GRIMES & WALNUT,39.15335029,-86.5336929
2015,12,5,Weekday,900,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,COLLEGE MALL & MOORES,39.150448,-86.498
2015,12,5,Weekday,1000,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 17TH,39.179008,-86.525888
2015,12,5,Weekday,1000,2-Car,No injury/unknown,TIRE FAILURE OR DEFECTIVE,SR37N & W VERNAL,39.17289708,-86.56755899
2015,12,5,Weekday,1000,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,4000 W 3RD & CURRY,39.165023,-86.58345402
2015,12,5,Weekday,1100,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & FESS,39.171664,-86.52576
2015,12,4,Weekday,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,10TH & SMITH,39.17258852,-86.482127
2015,12,5,Weekday,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N COLLEGE & W RILEY,0,0
2015,12,5,Weekday,1100,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,JORDAN & THIRD,39.16426018,-86.5163999
2015,12,5,Weekday,1300,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COUNTRY CLUB & S WALNUT,0,0
2015,12,5,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,HEDRICK & WEST STATE ROAD 46,39.27761903,-86.67737978
2015,12,4,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & W VERNAL,39.17469734,-86.56501204
2015,12,5,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S ROGERS & W KIRKWOOD,39.166672,-86.538608
2015,12,5,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,N FEE,39.17612549,-86.51898236
2015,12,5,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,S HENDERSON,39.13782881,-86.52677815
2015,11,6,Weekday,700,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,W 8TH,39.16971233,-86.55411037
2015,12,5,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,W STATE ROAD 45 & WALMART,0,0
2015,12,3,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,W CLEAR CREEK,39.111152,-86.5348
2015,12,2,Weekday,2100,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MCNEELY & N UNION VALLEY,39.15804397,-86.59277983
2015,12,5,Weekday,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD RICHARDSON & SR446S,39.21477524,-86.42645263
2015,12,5,Weekday,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,13TH & INDIANA,39.17558638,-86.52710592
2015,12,6,Weekday,1200,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,KINSER & SR4546W,39.186544,-86.537888
2015,12,6,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E KIRKWOOD & S GRANT,39.16664,-86.529696
2015,12,6,Weekday,1100,1-Car,No injury/unknown,UNSAFE BACKING,N JORDAN,39.16833115,-86.51569366
2015,12,6,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,3RD & BALLANTINE,39.14841068,-86.51913105
2015,12,6,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & GRANT,39.16464,-86.52944575
2015,12,6,Weekday,1600,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,S WALNUT,39.18946841,-86.53337633
2015,12,6,Weekday,1700,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,BRYANTS CREEK & SR37N,39.32055629,-86.51213116
2015,12,6,Weekday,1800,Bus,No injury/unknown,UNSAFE BACKING,N FEE,39.18217024,-86.51912929
2015,12,6,Weekday,1400,1-Car,No injury/unknown,DRIVER ILLNESS,OARD & SR48,39.16480484,-86.62016747
2015,12,6,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,N GATES,39.16987228,-86.57498168
2015,12,6,Weekend,2200,2-Car,No injury/unknown,UNSAFE BACKING,EAST 7TH,39.16843504,-86.52339041
